timestamp,subcarrier01_mag,subcarrier01_ang,subcarrier02_mag,subcarrier02_ang,subcarrier03_mag,subcarrier03_ang,subcarrier04_mag,subcarrier04_ang,subcarrier05_mag,subcarrier05_ang,subcarrier06_mag,subcarrier06_ang,subcarrier07_mag,subcarrier07_ang,subcarrier08_mag,subcarrier08_ang,subcarrier09_mag,subcarrier09_ang,subcarrier10_mag,subcarrier10_ang,subcarrier11_mag,subcarrier11_ang,subcarrier12_mag,subcarrier12_ang,subcarrier13_mag,subcarrier13_ang,subcarrier14_mag,subcarrier14_ang,subcarrier15_mag,subcarrier15_ang,subcarrier16_mag,subcarrier16_ang,subcarrier17_mag,subcarrier17_ang,subcarrier18_mag,subcarrier18_ang,subcarrier19_mag,subcarrier19_ang,subcarrier20_mag,subcarrier20_ang,subcarrier21_mag,subcarrier21_ang,subcarrier22_mag,subcarrier22_ang,subcarrier23_mag,subcarrier23_ang,subcarrier24_mag,subcarrier24_ang,subcarrier25_mag,subcarrier25_ang,subcarrier26_mag,subcarrier26_ang,subcarrier27_mag,subcarrier27_ang,subcarrier28_mag,subcarrier28_ang,subcarrier29_mag,subcarrier29_ang,subcarrier30_mag,subcarrier30_ang,subcarrier31_mag,subcarrier31_ang,subcarrier32_mag,subcarrier32_ang,subcarrier33_mag,subcarrier33_ang,subcarrier34_mag,subcarrier34_ang,subcarrier35_mag,subcarrier35_ang,subcarrier36_mag,subcarrier36_ang,subcarrier37_mag,subcarrier37_ang,subcarrier38_mag,subcarrier38_ang,subcarrier39_mag,subcarrier39_ang,subcarrier40_mag,subcarrier40_ang,subcarrier41_mag,subcarrier41_ang,subcarrier42_mag,subcarrier42_ang,subcarrier43_mag,subcarrier43_ang,subcarrier44_mag,subcarrier44_ang,subcarrier45_mag,subcarrier45_ang,subcarrier46_mag,subcarrier46_ang,subcarrier47_mag,subcarrier47_ang,subcarrier48_mag,subcarrier48_ang,subcarrier49_mag,subcarrier49_ang,subcarrier50_mag,subcarrier50_ang,subcarrier51_mag,subcarrier51_ang,subcarrier52_mag,subcarrier52_ang,subcarrier53_mag,subcarrier53_ang,subcarrier54_mag,subcarrier54_ang,subcarrier55_mag,subcarrier55_ang,subcarrier56_mag,subcarrier56_ang,subcarrier57_mag,subcarrier57_ang,subcarrier58_mag,subcarrier58_ang,subcarrier59_mag,subcarrier59_ang,subcarrier60_mag,subcarrier60_ang,subcarrier61_mag,subcarrier61_ang,subcarrier62_mag,subcarrier62_ang,subcarrier63_mag,subcarrier63_ang,subcarrier64_mag,subcarrier64_ang,head_x,head_y,head_z,chest_x,chest_y,chest_z,left_elbow_x,left_elbow_y,left_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_elbow_x,right_elbow_y,right_elbow_z,right_hand_x,right_hand_y,right_hand_z,hip_x,hip_y,hip_z,left_knee_x,left_knee_y,left_knee_z,left_foot_x,left_foot_y,left_foot_z,right_knee_x,right_knee_y,right_knee_z,right_foot_x,right_foot_y,right_foot_z
786.911,97,2,0,0,0,0,18,-1,17,-1,16,-1,15,-1,14,-1,13,-1,13,-1,12,-1,11,-1,10,-1,9,-1,8,-1,8,-1,0,0,7,-1,6,-1,6,-1,6,-1,5,-1,5,-1,6,-1,6,-1,6,-1,6,-1,7,-1,7,-1,8,-1,0,0,0,0,1,-2,17,0,18,0,19,0,20,0,21,0,21,0,22,0,24,0,25,0,25,0,26,1,28,1,29,1,30,1,32,1,34,1,35,1,36,1,38,1,40,1,41,1,43,1,44,1,46,1,46,1,48,1,47,1,48,1,49,1,0,0,0,0,0.5775310099124908,0.5172415673732758,-1.2494764924049377,0.5803564190864563,0.9346483647823334,-0.7437745928764343,0.983119010925293,1.4736075401306152,-0.7062472105026245,0.9414623975753784,1.8410680294036865,-1.2566463947296143,0.12627868354320526,1.4985902309417725,-0.46591201424598694,0.16665896773338318,1.9287889003753662,-1.1075451374053955,0.5576196312904358,1.961393117904663,0.0037443675100803375,0.7495927810668945,2.830315113067627,-0.16390195488929749,0.7404118776321411,3.5931286811828613,0.7636626958847046,0.3681730031967163,2.8133704662323,0.08737438917160034,0.38292962312698364,3.5732836723327637,0.7513471841812134
786.944,97,2,0,0,0,0,17,2,17,2,15,2,14,2,14,2,13,2,12,2,11,2,10,2,8,2,8,2,7,2,7,2,0,0,6,2,6,2,5,2,5,2,5,2,5,2,5,2,5,2,6,2,6,2,6,2,7,2,7,2,0,0,0,0,1,-1,19,-1,19,-1,21,-1,22,-1,23,-1,23,-1,24,-1,25,-1,26,-1,27,-1,28,-1,29,0,31,0,32,0,33,0,35,0,36,0,37,0,38,0,41,0,42,0,43,0,43,0,46,0,47,0,49,0,47,0,49,0,50,0,0,0,1,-2,0.577537789940834,0.5174030363559723,-1.2596439123153687,0.5798410028219223,0.9345360994338989,-0.760890781879425,0.9705317616462708,1.4740804433822632,-0.7184187769889832,0.923423171043396,1.8396961688995361,-1.2732043266296387,0.13302218914031982,1.4988752603530884,-0.46296387910842896,0.1667344868183136,1.929357647895813,-1.1087673902511597,0.556554764509201,1.955442726612091,0.0037500113248825073,0.7446681261062622,2.8254430294036865,-0.1392923891544342,0.7287517786026001,3.5861668586730957,0.8519762754440308,0.3616652488708496,2.8097589015960693,0.19766992330551147,0.37126994132995605,3.5668649673461914,0.918778121471405
786.966,97,2,0,0,0,0,15,0,15,0,14,0,13,0,12,0,12,0,11,0,10,0,9,0,8,0,7,0,7,0,6,0,0,0,5,0,5,0,5,0,4,0,4,0,5,0,5,0,5,0,5,0,6,0,6,0,7,0,7,0,0,0,0,0,1,-2,19,2,20,2,21,2,22,2,23,2,23,2,25,2,26,2,27,2,27,2,29,2,30,3,32,3,33,-3,34,-2,36,-2,38,-2,38,-2,41,-2,41,-2,44,-2,45,-2,46,-2,48,-2,48,-2,50,-2,50,-2,50,-2,52,-2,1,-2,1,-2,0.5776670724153519,0.5175386071205139,-1.2430421113967896,0.5795059502124786,0.9330247938632965,-0.7423238158226013,0.9636384844779968,1.4734578132629395,-0.744284987449646,0.9134130477905273,1.8296886682510376,-1.3425586223602295,0.13305602967739105,1.4883230924606323,-0.4478611946105957,0.16711470484733582,1.912274718284607,-1.1138317584991455,0.5541448295116425,1.947033166885376,0.003767363727092743,0.7385848164558411,2.8181939125061035,-0.14043563604354858,0.7180758714675903,3.577497720718384,0.8103116154670715,0.3579840362071991,2.7921078205108643,0.17989586293697357,0.3607093095779419,3.550952196121216,0.8534207344055176
787.028,97,2,0,0,0,0,15,-1,15,-1,14,-1,12,-1,11,-1,11,-1,10,-1,9,-1,8,-1,8,-1,7,-1,6,-1,6,-1,0,0,5,-1,4,-1,5,-1,4,-2,5,-1,5,-1,5,-1,5,-1,5,-1,6,-1,6,-1,7,-1,8,-1,0,0,0,0,1,-2,17,0,18,0,19,0,20,0,21,0,21,0,23,0,24,0,24,0,25,0,26,1,27,1,28,1,29,1,31,1,34,1,35,1,34,1,36,1,38,1,40,1,42,1,42,2,45,2,45,2,46,2,46,2,47,2,48,2,1,-2,0,0,0.5776070207357407,0.5175237357616425,-1.3453170657157898,0.5783551037311554,0.9334511458873749,-0.813121110200882,0.957960307598114,1.4732277393341064,-0.8409726023674011,0.8984955549240112,1.7776305675506592,-1.4525384902954102,0.13308951258659363,1.4885133504867554,-0.4693492352962494,0.17013752460479736,1.9172085523605347,-1.0843963623046875,0.5531492978334427,1.9487842321395874,0.003764241933822632,0.7386716604232788,2.8215606212615967,-0.2533556818962097,0.7193428874015808,3.584688901901245,0.6199923753738403,0.35837799310684204,2.7927958965301514,-0.09508766233921051,0.36216679215431213,3.5537526607513428,0.5067487359046936
787.08,97,2,0,0,0,0,15,1,15,1,14,1,13,1,12,1,11,1,10,1,9,1,8,1,7,1,6,1,5,1,5,1,0,0,4,1,4,1,4,1,4,1,4,1,4,1,4,1,5,1,5,1,6,1,6,1,7,1,7,1,0,0,0,0,1,-2,20,-2,22,-2,23,-2,23,-2,25,-2,25,-2,26,-2,27,-2,29,-2,30,-2,31,-1,32,-1,33,-1,35,-1,37,-1,37,-1,39,-1,40,-1,42,-1,43,-1,45,-1,46,-1,48,-1,49,0,51,0,51,0,51,0,52,0,54,0,1,-2,0,0,0.577192634344101,0.5178228318691254,-1.3498411774635315,0.5775645971298218,0.9342840611934662,-0.8199791014194489,0.9574532508850098,1.4733738899230957,-0.8708265423774719,0.8960383534431458,1.7687445878982544,-1.524059534072876,0.13409847021102905,1.4925811290740967,-0.4822016656398773,0.17702434957027435,1.9207485914230347,-1.104128122329712,0.5529836714267731,1.9540457129478455,0.00379161536693573,0.7388389706611633,2.8294525146484375,-0.23592111468315125,0.720248818397522,3.59440279006958,0.6646343469619751,0.3586204946041107,2.7977561950683594,-0.04943227022886276,0.363099068403244,3.5633432865142822,0.5863010287284851
787.122,97,2,0,0,0,0,17,2,16,2,16,2,15,2,14,2,13,2,11,2,10,2,10,3,8,3,8,3,7,2,7,2,0,0,6,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,6,2,6,2,6,2,7,2,8,2,0,0,0,0,1,-2,20,-1,21,-1,22,-1,22,-1,23,-1,24,-1,25,-1,26,-1,27,0,28,0,29,0,29,0,31,0,33,0,34,0,35,0,37,0,37,0,40,0,42,0,44,0,45,0,45,0,47,0,48,0,49,0,48,0,50,0,52,0,1,-2,0,0,0.5778876096010208,0.5172073543071747,-1.3981809616088867,0.5768149942159653,0.9342272579669952,-0.8561832010746002,0.9579780697822571,1.4687550067901611,-0.8795396089553833,0.8972436785697937,1.760974645614624,-1.5713282823562622,0.13406206667423248,1.4932924509048462,-0.5554827451705933,0.17754694819450378,1.9218896627426147,-1.1866035461425781,0.5529524385929108,1.9543342590332031,0.003771573305130005,0.7389331459999084,2.830146551132202,-0.2258233278989792,0.7217928171157837,3.5947041511535645,0.6882513761520386,0.35948148369789124,2.7979934215545654,-0.11693688482046127,0.3637734055519104,3.5634117126464844,0.5287050008773804
787.153,97,2,0,0,0,0,17,0,16,-1,15,-1,15,-1,13,-1,13,-1,11,-1,10,0,9,-1,8,0,8,-1,7,0,7,0,0,0,5,-1,5,0,4,-1,4,-1,4,-1,5,-1,5,-1,5,-1,5,-1,5,-1,6,-1,6,-1,8,-1,0,0,0,0,1,-2,18,0,19,0,20,0,21,1,22,1,22,1,24,1,25,1,26,1,27,1,28,1,29,1,31,1,31,1,34,2,34,2,38,2,37,2,39,2,41,2,44,2,45,2,46,2,47,2,48,2,50,2,50,2,51,2,53,2,0,0,0,0,0.5784932374954224,0.5184911489486694,-1.3709080219268799,0.5764634311199188,0.9335112869739532,-0.840110719203949,0.9560149908065796,1.4689828157424927,-0.873332679271698,0.8973120450973511,1.7765015363693237,-1.4477044343948364,0.13440018892288208,1.4889392852783203,-0.5146183371543884,0.17233708500862122,1.9227765798568726,-1.0902016162872314,0.5517358183860779,1.9525384902954102,0.0037899240851402283,0.7364626526832581,2.828894853591919,-0.21530500054359436,0.7185227870941162,3.59254789352417,0.6864911317825317,0.3576752245426178,2.7949624061584473,-0.06758129596710205,0.3599087595939636,3.5606496334075928,0.5609027743339539
787.185,97,2,0,0,0,0,17,-2,16,-2,17,-2,15,-2,14,-2,13,-2,12,-2,11,-2,10,-2,9,-2,8,-2,8,-2,8,-2,0,0,6,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,6,-2,6,-2,6,-2,7,-2,8,-2,0,0,0,0,1,-2,18,0,19,0,19,0,20,0,21,0,21,0,23,0,23,0,25,0,26,0,26,0,28,0,29,0,30,0,32,0,34,0,35,0,36,0,38,0,38,0,41,0,42,0,41,0,44,1,46,1,47,1,46,1,47,1,48,1,0,0,1,-2,0.5789348930120468,0.5190469920635223,-1.4240582585334778,0.5772471725940704,0.9346382915973663,-0.88014155626297,0.9594628214836121,1.4689992666244507,-0.9041826128959656,0.8980975151062012,1.7608182430267334,-1.462756872177124,0.13657724857330322,1.4883112907409668,-0.49903374910354614,0.17520731687545776,1.9130767583847046,-1.0061603784561157,0.5515385717153549,1.958499014377594,0.0038000494241714478,0.7362779378890991,2.8388712406158447,-0.23085758090019226,0.7193222641944885,3.602792978286743,0.664692759513855,0.35720759630203247,2.7982516288757324,-0.11796694993972778,0.35927674174308777,3.5669569969177246,0.512281596660614
787.216,97,2,0,0,0,0,18,-2,17,-2,16,-2,15,-2,14,-2,13,-2,12,-2,11,-2,11,-2,9,-2,9,-2,8,-2,7,-2,0,0,6,-2,6,-2,6,-2,5,-2,5,-2,5,-2,5,-2,6,-2,6,-2,6,-2,6,-2,7,-2,8,-3,0,0,0,0,1,-2,19,-1,19,-1,20,-1,20,-1,22,-1,22,-1,24,-1,24,0,26,0,26,0,27,0,28,0,30,0,31,0,32,0,33,0,35,0,36,0,38,0,39,0,42,0,43,0,43,0,46,0,46,0,47,0,46,0,48,0,50,0,0,0,1,-2,0.5790572166442871,0.5194153487682343,-1.41184401512146,0.5779133290052414,0.9343543648719788,-0.8698175847530365,0.9609125256538391,1.4607737064361572,-0.8855520486831665,0.9044393301010132,1.7493587732315063,-1.452268123626709,0.13837368786334991,1.489804744720459,-0.4924224317073822,0.17646829783916473,1.912995457649231,-1.0208570957183838,0.5517393052577972,1.9529104232788086,0.0037509799003601074,0.736408531665802,2.8289942741394043,-0.2210303097963333,0.7198895215988159,3.5857646465301514,0.7021564245223999,0.35717087984085083,2.7903010845184326,-0.008383349515497684,0.3595636785030365,3.5500175952911377,0.6586183309555054
787.247,97,2,0,0,0,0,16,1,16,1,15,1,13,1,12,1,12,1,12,1,10,1,8,1,8,1,7,1,6,1,6,1,0,0,6,1,5,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,5,1,6,1,6,1,0,0,0,0,1,-2,18,2,19,2,20,2,21,2,22,3,23,3,25,-3,25,-3,27,-2,28,-2,28,-2,29,-2,31,-2,33,-2,34,-2,35,-2,37,-2,37,-2,40,-2,40,-2,43,-2,44,-2,45,-1,48,-1,48,-1,49,-1,49,-1,50,-1,51,-1,1,-2,1,-2,0.579344242811203,0.5200876593589783,-1.3564782738685608,0.5768756121397018,0.9341503083705902,-0.8244637548923492,0.9562430381774902,1.4667911529541016,-0.8589860796928406,0.8908357620239258,1.740763545036316,-1.4726412296295166,0.14142826199531555,1.4928981065750122,-0.4582376480102539,0.17746762931346893,1.925460934638977,-1.0376907587051392,0.5511679351329803,1.9538854360580444,0.0037407055497169495,0.7336570620536804,2.8302035331726074,-0.1970244199037552,0.7129145264625549,3.586085557937622,0.7292258739471436,0.3557801842689514,2.791956663131714,0.0495571605861187,0.3547152876853943,3.5505735874176025,0.7141086459159851
787.289,97,2,0,0,0,0,18,2,16,2,15,2,15,2,14,2,13,2,11,2,10,2,10,2,8,2,8,2,7,2,7,2,0,0,6,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,6,2,6,2,6,2,7,2,8,2,0,0,0,0,1,-2,20,-1,21,-1,21,-1,22,-1,23,-1,24,-1,25,-1,26,-1,26,-1,27,-1,29,0,29,0,31,0,32,0,33,0,34,0,36,0,36,0,40,0,40,0,42,0,44,0,44,0,47,0,47,0,48,0,47,0,48,0,50,0,1,-2,0,0,0.5800042450428009,0.5201389193534851,-1.3195193409919739,0.5771278440952301,0.9343128800392151,-0.7881865203380585,0.9564808011054993,1.4668244123458862,-0.8964565992355347,0.8919707536697388,1.7140297889709473,-1.5866572856903076,0.1425417959690094,1.4933528900146484,-0.4532555937767029,0.18538954854011536,1.9134103059768677,-1.1019959449768066,0.550737202167511,1.9559382796287537,0.0037828832864761353,0.7317942380905151,2.832137107849121,-0.2688419222831726,0.7115026712417603,3.590217113494873,0.6253877878189087,0.3550466299057007,2.792212724685669,0.04129553586244583,0.3527214825153351,3.55115008354187,0.7095063328742981
787.319,97,2,0,0,0,0,17,2,15,2,15,2,13,2,13,2,12,2,10,2,10,2,8,2,8,2,7,2,6,2,6,2,0,0,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,6,2,6,2,7,2,7,2,8,2,0,0,0,0,1,-2,21,-2,22,-2,23,-2,23,-2,25,-2,25,-1,26,-1,27,-1,29,-1,29,-1,30,-1,31,-1,32,-1,33,-1,35,-1,37,-1,38,-1,37,0,41,0,41,0,43,0,45,0,46,0,49,0,49,0,51,0,49,0,50,0,52,0,1,-2,0,0,0.5810224711894989,0.5213034451007843,-1.3523903489112854,0.5770391225814819,0.9342877566814423,-0.8087127506732941,0.9566689729690552,1.468549370765686,-0.8665288686752319,0.8927963376045227,1.7962794303894043,-1.4072909355163574,0.1425352394580841,1.4923721551895142,-0.4427432119846344,0.18090984225273132,1.9193137884140015,-1.0550920963287354,0.549635499715805,1.9558623433113098,0.003771267831325531,0.7281180620193481,2.8322861194610596,-0.2752014100551605,0.7070203423500061,3.591550588607788,0.6159120798110962,0.3540385067462921,2.7925069332122803,0.037442754954099655,0.35205772519111633,3.5517191886901855,0.6657379269599915
787.36,97,2,0,0,0,0,14,0,14,0,14,0,12,0,11,0,10,0,10,0,9,0,7,0,7,0,6,0,5,0,5,0,0,0,5,0,5,0,3,0,3,0,4,0,4,0,4,0,4,0,5,0,5,0,6,0,7,0,7,0,0,0,0,0,1,-2,21,2,22,2,23,2,23,2,24,2,26,3,27,-3,28,-3,28,-2,29,-2,31,-2,32,-2,33,-2,35,-2,36,-2,36,-2,39,-2,39,-2,41,-2,42,-2,44,-1,46,-1,47,-1,49,-1,50,-1,52,-1,50,-1,52,-1,52,-1,1,-2,0,0,0.5822097212076187,0.521610826253891,-1.3552653789520264,0.5769949108362198,0.9332253932952881,-0.813225656747818,0.9539262056350708,1.4685513973236084,-0.8568459749221802,0.8862856030464172,1.7823691368103027,-1.4104766845703125,0.14325490593910217,1.4865710735321045,-0.4528762698173523,0.18065527081489563,1.9194023609161377,-1.0586684942245483,0.550255686044693,1.9529816508293152,0.0038100257515907288,0.7283169627189636,2.829249620437622,-0.2447541207075119,0.7077191472053528,3.587836265563965,0.6478860974311829,0.35431617498397827,2.79178524017334,0.06741940230131149,0.35224252939224243,3.550309181213379,0.6950502991676331
787.392,97,2,0,0,0,0,16,-1,15,-1,16,-1,13,-2,13,-1,11,-1,11,-1,10,-1,9,-1,8,-1,8,-1,7,-1,7,-1,0,0,6,-1,5,-1,5,-1,5,-1,5,-1,5,-1,6,-1,6,-1,6,-1,7,-1,7,-1,8,-1,9,-1,0,0,0,0,1,-2,19,0,21,0,21,0,22,0,23,0,24,0,25,0,26,0,27,0,28,1,29,1,30,1,32,1,33,1,35,1,37,1,39,1,38,1,40,1,42,2,45,2,46,2,47,2,49,2,49,2,52,2,50,2,51,2,53,2,0,0,1,-2,0.5828068554401398,0.5219968855381012,-1.2359753847122192,0.5768519937992096,0.9328382611274719,-0.7402188777923584,0.957372784614563,1.4682154655456543,-0.8259086608886719,0.8872133493423462,1.7747267484664917,-1.4136041402816772,0.13502012193202972,1.482807993888855,-0.428713858127594,0.16422812640666962,1.9194083213806152,-1.0569700002670288,0.5502788722515106,1.9548126459121704,0.003775574266910553,0.7281712293624878,2.829362392425537,-0.21701757609844208,0.7081716060638428,3.5878944396972656,0.6836392283439636,0.3514721989631653,2.793759346008301,0.1592162549495697,0.3525750935077667,3.5507075786590576,0.789016604423523
787.443,97,2,0,0,0,0,16,-1,16,-1,16,-1,14,-2,13,-1,12,-1,12,-1,10,-1,9,-1,8,-2,7,-1,7,-1,6,-2,0,0,6,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,6,-2,6,-2,6,-2,8,-2,8,-2,8,-2,0,0,0,0,1,-2,21,0,20,0,22,0,23,0,24,0,24,0,25,0,26,0,27,0,28,0,28,0,30,0,32,0,33,0,34,0,37,0,38,1,36,1,41,1,41,1,43,1,44,1,46,1,47,1,47,1,50,1,51,1,50,1,51,1,0,0,1,-2,0.58287712931633,0.522178053855896,-1.231606125831604,0.5768957734107971,0.9328566789627075,-0.73502117395401,0.9574301838874817,1.4713120460510254,-0.8187664747238159,0.8851070404052734,1.7749873399734497,-1.4033807516098022,0.134966641664505,1.4866617918014526,-0.38331887125968933,0.1648695319890976,1.9251797199249268,-1.0000252723693848,0.5506353825330734,1.9578154683113098,0.003716990351676941,0.7280236482620239,2.8309273719787598,-0.22323593497276306,0.7077897787094116,3.58940052986145,0.6868806481361389,0.3504405915737152,2.801743745803833,0.2840166687965393,0.35265037417411804,3.5526928901672363,0.9790393710136414
787.453,97,2,0,0,0,0,15,0,15,0,15,0,13,0,12,0,11,0,10,0,10,0,8,0,8,1,7,0,5,1,5,1,0,0,5,1,4,1,4,1,3,0,3,0,5,0,5,0,5,0,5,1,5,1,5,1,6,1,7,1,0,0,0,0,1,-2,20,2,22,3,23,3,24,-3,24,-3,26,-2,26,-2,28,-2,28,-2,29,-2,30,-2,31,-2,34,-2,34,-2,36,-2,37,-1,39,-1,40,-1,42,-1,43,-1,46,-1,46,-1,46,-1,49,-1,50,-1,51,-1,50,-1,53,-1,53,-1,1,-2,1,-2,0.583554819226265,0.5222991406917572,-1.1935977339744568,0.577741414308548,0.9312084913253784,-0.7101104259490967,0.9596766233444214,1.4713139533996582,-0.5792230367660522,0.894970715045929,1.8129546642303467,-0.9923647046089172,0.13686291873455048,1.4859861135482788,-0.3865514397621155,0.16307568550109863,1.9236488342285156,-1.0131704807281494,0.5511987507343292,1.9557539820671082,0.00356447696685791,0.7283958196640015,2.825733184814453,-0.14466217160224915,0.707915186882019,3.584423065185547,0.755235493183136,0.3504875898361206,2.800156354904175,0.2035113126039505,0.3543107211589813,3.5507960319519043,0.8796513676643372
787.504,97,2,0,0,0,0,17,-2,17,-2,15,-2,13,-2,13,-2,13,-2,11,-2,10,-2,9,-2,9,-2,8,-2,7,-2,7,-2,0,0,6,-2,5,-2,6,-2,5,-2,5,-2,5,-2,5,-2,5,-2,6,-2,7,-2,7,-2,8,-2,9,-2,0,0,0,0,1,-2,19,0,20,0,22,0,22,0,24,0,23,0,25,0,26,0,28,0,27,0,29,0,29,0,31,0,33,0,33,0,34,0,37,0,37,0,38,0,41,0,43,0,44,0,45,1,47,1,47,1,50,1,48,1,49,1,51,1,1,-2,1,-2,0.5839551091194153,0.5232362449169159,-1.2545998096466064,0.5776491314172745,0.9311757385730743,-0.7335650026798248,0.9590166807174683,1.4670718908309937,-0.7036007046699524,0.890609622001648,1.761313557624817,-1.2455804347991943,0.1384504735469818,1.4851744174957275,-0.4174874424934387,0.17249265313148499,1.9205995798110962,-1.0215585231781006,0.5509596168994904,1.957840621471405,0.003651440143585205,0.7284663915634155,2.8292620182037354,-0.1940244436264038,0.708783745765686,3.58957576751709,0.6470293998718262,0.35067468881607056,2.8007972240448,-0.051590241491794586,0.35443443059921265,3.557659149169922,0.529247522354126
787.526,97,2,0,0,0,0,16,-1,15,-1,14,-1,13,-1,12,-1,12,-1,11,-1,10,-1,9,-1,8,-1,8,-1,7,-1,7,-1,0,0,6,-1,6,-1,5,-1,6,-1,5,-1,6,-1,6,-1,6,-1,6,-1,7,-1,7,-1,8,-1,8,-1,0,0,0,0,1,-2,19,0,20,0,21,0,22,0,22,0,23,0,25,1,26,1,27,1,27,1,29,1,29,1,32,1,33,1,34,1,36,1,38,1,38,2,39,2,41,2,44,2,44,2,46,2,47,2,48,2,49,2,48,2,50,2,51,2,1,-2,1,-2,0.5845355093479156,0.5237276554107666,-1.230398178100586,0.5802764296531677,0.9313540160655975,-0.7252377569675446,0.9736313819885254,1.4670876264572144,-0.6690422296524048,0.9064852595329285,1.792832851409912,-1.1812169551849365,0.13771232962608337,1.4852133989334106,-0.4091917872428894,0.17075559496879578,1.9206387996673584,-1.0152004957199097,0.5523122400045395,1.9615620970726013,0.003654949367046356,0.729030191898346,2.8339297771453857,-0.18860653042793274,0.709158182144165,3.593635082244873,0.6858989596366882,0.35101908445358276,2.805206537246704,0.033903785049915314,0.3547544479370117,3.5624349117279053,0.6334619522094727
787.57,97,2,0,0,0,0,14,0,14,0,14,0,12,0,11,0,11,0,10,0,9,0,8,0,8,0,7,0,5,0,6,0,0,0,5,0,4,0,5,0,4,0,4,0,5,0,5,0,5,0,5,0,5,0,6,0,7,0,7,0,0,0,0,0,1,-2,20,2,20,2,23,2,23,2,24,2,25,3,26,3,28,-3,28,-2,28,-2,30,-2,29,-2,32,-2,34,-2,35,-2,35,-2,39,-2,38,-2,41,-2,42,-2,44,-2,45,-2,46,-1,47,-1,48,-1,50,-1,50,-1,50,-1,50,-1,1,-2,0,0,0.5858857482671738,0.5241674184799194,-1.3237195014953613,0.5814075171947479,0.9313906729221344,-0.7883383631706238,0.9733119010925293,1.4658631086349487,-0.7319480180740356,0.9039535522460938,1.7864925861358643,-1.2326300144195557,0.14397205412387848,1.4860903024673462,-0.4139684736728668,0.1823444664478302,1.9199693202972412,-1.0166456699371338,0.5548389703035355,1.9626771807670593,0.003556758165359497,0.7298781871795654,2.835648775100708,-0.2034986913204193,0.7094034552574158,3.5975427627563477,0.6871309876441956,0.35488998889923096,2.8057923316955566,0.04019101709127426,0.3582073748111725,3.565234899520874,0.6508544087409973
787.59,97,2,0,0,0,0,16,-1,16,-1,14,-1,13,-1,12,-1,12,-1,10,-1,9,-1,9,-1,8,-1,8,-1,7,-1,6,-1,0,0,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-1,7,-1,7,-1,7,-1,8,-1,8,-1,0,0,0,0,1,-2,20,1,21,1,21,1,23,1,24,1,24,1,25,1,27,1,27,1,27,1,29,1,30,1,32,2,33,2,34,2,35,2,38,2,39,2,40,2,41,2,44,2,45,2,45,2,47,2,48,2,50,2,48,2,51,2,51,2,1,-2,0,0,0.5863224267959595,0.5242238342761993,-1.3036771416664124,0.5821232050657272,0.9307546019554138,-0.7815755307674408,0.9691740870475769,1.4696848392486572,-0.7176533937454224,0.9018527865409851,1.809941053390503,-1.1799356937408447,0.14415302872657776,1.4838340282440186,-0.4023611545562744,0.18208979070186615,1.9200514554977417,-0.9893191456794739,0.5545574426651001,1.9597995281219482,0.0035371556878089905,0.7279159426689148,2.833996295928955,-0.1969641000032425,0.7049219608306885,3.594536781311035,0.7049981951713562,0.35319262742996216,2.8023126125335693,0.10896474123001099,0.3550030589103699,3.5596132278442383,0.7406274080276489
787.642,97,2,0,0,0,0,16,0,15,0,14,0,13,0,12,0,12,0,10,0,10,0,9,0,8,0,8,0,7,0,6,0,0,0,6,0,5,0,5,0,5,0,5,0,6,0,6,0,6,0,6,0,6,0,7,0,8,0,8,0,0,0,0,0,1,-2,20,1,21,2,22,2,24,2,24,2,24,2,26,2,26,2,28,2,28,2,29,2,30,2,32,2,33,2,35,2,37,3,39,-3,39,-3,41,-2,42,-2,44,-2,45,-2,46,-2,48,-2,48,-2,50,-2,50,-2,51,-2,52,-2,1,-2,0,0,0.5865745842456818,0.524449497461319,-1.2981463074684143,0.5823197960853577,0.9305556118488312,-0.7805348336696625,0.9625793695449829,1.4743425846099854,-0.6774284839630127,0.8991557955741882,1.8260667324066162,-1.0908944606781006,0.14409969747066498,1.481852412223816,-0.405905157327652,0.1806720346212387,1.920392394065857,-0.989599347114563,0.5536653399467468,1.956774890422821,0.003529965877532959,0.7261687517166138,2.8312363624572754,-0.18696856498718262,0.7018314599990845,3.5895864963531494,0.7256873250007629,0.35083428025245667,2.7992660999298096,0.14998488128185272,0.3521057963371277,3.553036689758301,0.7905553579330444
